1.0,1.0,1.0
1.0,2.6,1.0
1.0,4.2,1.0
1.0,5.800000000000001,1.0
1.0,7.4,1.0
1.0,9.0,1.0
1.0,10.6,1.0
1.0,12.2,1.0
1.0,13.799999999999999,1.0
1.0,15.399999999999999,1.0
2.6,1.0,1.0
2.6,2.6,1.0
2.6,4.2,1.0
2.6,5.800000000000001,1.0
2.6,7.4,1.0
2.6,9.0,1.0
2.6,10.6,1.0
2.6,12.2,1.0
2.6,13.799999999999999,1.0
2.6,15.399999999999999,1.0
4.2,1.0,1.0
4.2,2.6,1.0
4.2,4.2,1.0
4.2,5.800000000000001,1.0
4.2,7.4,1.0
4.2,9.0,1.0
4.2,10.6,1.0
4.2,12.2,1.0
4.2,13.799999999999999,1.0
4.2,15.399999999999999,1.0
5.800000000000001,1.0,1.0
5.800000000000001,2.6,1.0
5.800000000000001,4.2,1.0
5.800000000000001,5.800000000000001,1.0
5.800000000000001,7.4,1.0
5.800000000000001,9.0,1.0
5.800000000000001,10.6,1.0
5.800000000000001,12.2,1.0
5.800000000000001,13.799999999999999,1.0
5.800000000000001,15.399999999999999,1.0
7.4,1.0,1.0
7.4,2.6,1.0
7.4,4.2,1.0
7.4,5.800000000000001,1.0
7.4,7.4,1.0
7.4,9.0,1.0
7.4,10.6,1.0
7.4,12.2,1.0
7.4,13.799999999999999,1.0
7.4,15.399999999999999,1.0
9.0,1.0,2.0
9.0,1.8,2.0
9.0,2.6,2.0
9.0,3.4000000000000004,2.0
9.0,4.2,2.0
9.8,1.0,2.0
9.8,1.8,2.0
9.8,2.6,2.0
9.8,3.4000000000000004,2.0
9.8,4.2,2.0
10.600000000000001,1.0,2.0
10.600000000000001,1.8,2.0
10.600000000000001,2.6,2.0
10.600000000000001,3.4000000000000004,2.0
10.600000000000001,4.2,2.0
11.400000000000002,1.0,2.0
11.400000000000002,1.8,2.0
11.400000000000002,2.6,2.0
11.400000000000002,3.4000000000000004,2.0
11.400000000000002,4.2,2.0
12.200000000000003,1.0,2.0
12.200000000000003,1.8,2.0
12.200000000000003,2.6,2.0
12.200000000000003,3.4000000000000004,2.0
12.200000000000003,4.2,2.0
13.000000000000004,1.0,2.0
13.000000000000004,1.8,2.0
13.000000000000004,2.6,2.0
13.000000000000004,3.4000000000000004,2.0
13.000000000000004,4.2,2.0
13.800000000000004,1.0,2.0
13.800000000000004,1.8,2.0
13.800000000000004,2.6,2.0
13.800000000000004,3.4000000000000004,2.0
13.800000000000004,4.2,2.0
14.600000000000005,1.0,2.0
14.600000000000005,1.8,2.0
14.600000000000005,2.6,2.0
14.600000000000005,3.4000000000000004,2.0
14.600000000000005,4.2,2.0
15.400000000000006,1.0,2.0
15.400000000000006,1.8,2.0
15.400000000000006,2.6,2.0
15.400000000000006,3.4000000000000004,2.0
15.400000000000006,4.2,2.0
16.200000000000006,1.0,2.0
16.200000000000006,1.8,2.0
16.200000000000006,2.6,2.0
16.200000000000006,3.4000000000000004,2.0
16.200000000000006,4.2,2.0
13.8,5.0,3.0
13.8,5.4,3.0
13.8,5.800000000000001,3.0
13.8,6.200000000000001,3.0
13.8,6.600000000000001,3.0
13.8,7.000000000000002,3.0
13.8,7.400000000000002,3.0
14.200000000000001,5.0,3.0
14.200000000000001,5.4,3.0
14.200000000000001,5.800000000000001,3.0
14.200000000000001,6.200000000000001,3.0
14.200000000000001,6.600000000000001,3.0
14.200000000000001,7.000000000000002,3.0
14.200000000000001,7.400000000000002,3.0
14.600000000000001,5.0,3.0
14.600000000000001,5.4,3.0
14.600000000000001,5.800000000000001,3.0
14.600000000000001,6.200000000000001,3.0
14.600000000000001,6.600000000000001,3.0
14.600000000000001,7.000000000000002,3.0
14.600000000000001,7.400000000000002,3.0
15.000000000000002,5.0,3.0
15.000000000000002,5.4,3.0
15.000000000000002,5.800000000000001,3.0
15.000000000000002,6.200000000000001,3.0
15.000000000000002,6.600000000000001,3.0
15.000000000000002,7.000000000000002,3.0
15.000000000000002,7.400000000000002,3.0
15.400000000000002,5.0,3.0
15.400000000000002,5.4,3.0
15.400000000000002,5.800000000000001,3.0
15.400000000000002,6.200000000000001,3.0
15.400000000000002,6.600000000000001,3.0
15.400000000000002,7.000000000000002,3.0
15.400000000000002,7.400000000000002,3.0
15.800000000000002,5.0,3.0
15.800000000000002,5.4,3.0
15.800000000000002,5.800000000000001,3.0
15.800000000000002,6.200000000000001,3.0
15.800000000000002,6.600000000000001,3.0
15.800000000000002,7.000000000000002,3.0
15.800000000000002,7.400000000000002,3.0
16.200000000000003,5.0,3.0
16.200000000000003,5.4,3.0
16.200000000000003,5.800000000000001,3.0
16.200000000000003,6.200000000000001,3.0
16.200000000000003,6.600000000000001,3.0
16.200000000000003,7.000000000000002,3.0
16.200000000000003,7.400000000000002,3.0
